name,new_name,description,filter,scale,formula,comment
UNC_H_TxR_AD_CYCLES_NE.ALL,,,,,,
UNC_H_TxR_AD_INSERTS.SCHED0,,,,,,
UNC_H_TxR_AD_INSERTS.SCHED1,,,,,,
UNC_H_TxR_AD_INSERTS.ALL,,,,,,
UNC_H_TxR_AK_CYCLES_NE.SCHED0,,,,,,
UNC_H_TxR_AK_CYCLES_NE.SCHED1,,,,,,
UNC_H_TxR_AK_CYCLES_NE.ALL,,,,,,
UNC_H_TxR_AK_INSERTS.SCHED0,,,,,,
UNC_H_TxR_AK_INSERTS.SCHED1,,,,,,
UNC_H_TxR_AK_INSERTS.ALL,,,,,,
UNC_H_TxR_BL_CYCLES_NE.SCHED0,,,,,,
UNC_H_TxR_BL_CYCLES_NE.SCHED1,,,,,,
UNC_H_TxR_BL_CYCLES_NE.ALL,,,,,,
UNC_H_TxR_BL_INSERTS.SCHED0,,,,,,
UNC_H_TxR_BL_INSERTS.SCHED1,,,,,,
UNC_H_TxR_BL_INSERTS.ALL,,,,,,
UNC_H_WPQ_CYCLES_NO_SPEC_CREDITS.CHN0,,,,,,
UNC_H_WPQ_CYCLES_NO_SPEC_CREDITS.CHN1,,,,,,
UNC_H_WPQ_CYCLES_NO_SPEC_CREDITS.CHN2,,,,,,
UNC_H_WPQ_CYCLES_NO_SPEC_CREDITS.CHN3,,,,,,
UNC_H_RING_AK_USED.ALL,,,,,,
UNC_H_RING_BL_USED.ALL,,,,,,
UNC_I_CACHE_TOTAL_OCCUPANCY.ANY,,,,,,
UNC_I_CACHE_TOTAL_OCCUPANCY.SOURCE,,,,,,
UNC_I_CLOCKTICKS,,,,,,
UNC_I_COHERENT_OPS.PCIRDCUR,,,,,,
UNC_I_COHERENT_OPS.CRD,,,,,,
UNC_I_COHERENT_OPS.DRD,,,,,,
UNC_I_COHERENT_OPS.RFO,,,,,,
UNC_I_COHERENT_OPS.PCITOM,,,,,,
UNC_I_COHERENT_OPS.PCIDCAHINT,,,,,,
UNC_I_COHERENT_OPS.WBMTOI,,,,,,
UNC_I_COHERENT_OPS.CLFLUSH,,,,,,
UNC_I_MISC0.FAST_REQ,,,,,,
