name,new_name,description,filter,scale,formula,comment
UNC_CHA_RxC_PRQ1_REJECT.LLC_VICTIM,,,,,,
UNC_CHA_RxC_PRQ1_REJECT.SF_VICTIM,,,,,,
UNC_CHA_RxC_PRQ1_REJECT.VICTIM,,,,,,
UNC_CHA_RxC_PRQ1_REJECT.LLC_OR_SF_WAY,,,,,,
UNC_CHA_RxC_PRQ1_REJECT.ALLOW_SNP,,,,,,
UNC_CHA_RxC_PRQ1_REJECT.PA_MATCH,,,,,,
UNC_CHA_RxC_REQ_Q0_RETRY.AD_REQ_VN0,,,,,,
UNC_CHA_RxC_REQ_Q0_RETRY.AD_RSP_VN0,,,,,,
UNC_CHA_RxC_REQ_Q0_RETRY.BL_RSP_VN0,,,,,,
UNC_CHA_RxC_REQ_Q0_RETRY.BL_WB_VN0,,,,,,
UNC_CHA_RxC_REQ_Q0_RETRY.BL_NCB_VN0,,,,,,
UNC_CHA_RxC_REQ_Q0_RETRY.BL_NCS_VN0,,,,,,
UNC_CHA_RxC_RRQ0_REJECT.AD_REQ_VN0,,,,,,
UNC_CHA_RxC_RRQ0_REJECT.AD_RSP_VN0,,,,,,
UNC_CHA_RxC_RRQ0_REJECT.BL_RSP_VN0,,,,,,
UNC_CHA_RxC_RRQ0_REJECT.BL_WB_VN0,,,,,,
UNC_CHA_RxC_RRQ0_REJECT.BL_NCB_VN0,,,,,,
UNC_CHA_RxC_RRQ0_REJECT.BL_NCS_VN0,,,,,,
UNC_CHA_RxC_RRQ1_REJECT.ANY0,,,,,,
UNC_CHA_RxC_RRQ1_REJECT.HA,,,,,,
UNC_CHA_RxC_RRQ1_REJECT.LLC_VICTIM,,,,,,
UNC_CHA_RxC_RRQ1_REJECT.SF_VICTIM,,,,,,
UNC_CHA_RxC_RRQ1_REJECT.VICTIM,,,,,,
UNC_CHA_RxC_RRQ1_REJECT.LLC_OR_SF_WAY,,,,,,
UNC_CHA_RxC_RRQ1_REJECT.ALLOW_SNP,,,,,,
UNC_CHA_RxC_RRQ1_REJECT.PA_MATCH,,,,,,
UNC_CHA_RxC_WBQ0_REJECT.AD_REQ_VN0,,,,,,
UNC_CHA_RxC_WBQ0_REJECT.AD_RSP_VN0,,,,,,
UNC_CHA_RxC_WBQ0_REJECT.BL_RSP_VN0,,,,,,
UNC_CHA_RxC_WBQ0_REJECT.BL_WB_VN0,,,,,,
UNC_CHA_RxC_WBQ0_REJECT.BL_NCB_VN0,,,,,,
UNC_CHA_RxC_WBQ0_REJECT.BL_NCS_VN0,,,,,,
UNC_CHA_RxC_WBQ1_REJECT.ANY0,,,,,,
UNC_CHA_RxC_WBQ1_REJECT.HA,,,,,,
UNC_CHA_RxC_WBQ1_REJECT.LLC_VICTIM,,,,,,
UNC_CHA_RxC_WBQ1_REJECT.SF_VICTIM,,,,,,
UNC_CHA_RxC_WBQ1_REJECT.VICTIM,,,,,,
UNC_CHA_RxC_WBQ1_REJECT.LLC_OR_SF_WAY,,,,,,
UNC_CHA_RxC_WBQ1_REJECT.ALLOW_SNP,,,,,,
UNC_CHA_RxC_WBQ1_REJECT.PA_MATCH,,,,,,
UNC_CHA_STALL_NO_TxR_HORZ_CRD_AD_AG0.TGR0,,,,,,
UNC_CHA_STALL_NO_TxR_HORZ_CRD_AD_AG0.TGR1,,,,,,
UNC_CHA_STALL_NO_TxR_HORZ_CRD_AD_AG0.TGR2,,,,,,
UNC_CHA_STALL_NO_TxR_HORZ_CRD_AD_AG0.TGR3,,,,,,
UNC_CHA_STALL_NO_TxR_HORZ_CRD_AD_AG0.TGR4,,,,,,
UNC_CHA_STALL_NO_TxR_HORZ_CRD_AD_AG0.TGR5,,,,,,
UNC_CHA_STALL_NO_TxR_HORZ_CRD_AD_AG1.TGR0,,,,,,
UNC_CHA_STALL_NO_TxR_HORZ_CRD_AD_AG1.TGR1,,,,,,
UNC_CHA_STALL_NO_TxR_HORZ_CRD_AD_AG1.TGR2,,,,,,
UNC_CHA_STALL_NO_TxR_HORZ_CRD_AD_AG1.TGR3,,,,,,
UNC_CHA_STALL_NO_TxR_HORZ_CRD_AD_AG1.TGR4,,,,,,
UNC_CHA_STALL_NO_TxR_HORZ_CRD_AD_AG1.TGR5,,,,,,
UNC_CHA_STALL_NO_TxR_HORZ_CRD_BL_AG0.TGR0,,,,,,
UNC_CHA_STALL_NO_TxR_HORZ_CRD_BL_AG0.TGR1,,,,,,
UNC_CHA_STALL_NO_TxR_HORZ_CRD_BL_AG0.TGR2,,,,,,
UNC_CHA_STALL_NO_TxR_HORZ_CRD_BL_AG0.TGR3,,,,,,
UNC_CHA_STALL_NO_TxR_HORZ_CRD_BL_AG0.TGR4,,,,,,
UNC_CHA_STALL_NO_TxR_HORZ_CRD_BL_AG0.TGR5,,,,,,
UNC_CHA_STALL_NO_TxR_HORZ_CRD_BL_AG1.TGR0,,,,,,
UNC_CHA_STALL_NO_TxR_HORZ_CRD_BL_AG1.TGR1,,,,,,
UNC_CHA_STALL_NO_TxR_HORZ_CRD_BL_AG1.TGR2,,,,,,
UNC_CHA_STALL_NO_TxR_HORZ_CRD_BL_AG1.TGR3,,,,,,
UNC_CHA_STALL_NO_TxR_HORZ_CRD_BL_AG1.TGR4,,,,,,
UNC_CHA_STALL_NO_TxR_HORZ_CRD_BL_AG1.TGR5,,,,,,
UNC_CHA_TxR_HORZ_ADS_USED.AD_BNC,,,,,,
UNC_CHA_TxR_HORZ_ADS_USED.AK_BNC,,,,,,
UNC_CHA_TxR_HORZ_ADS_USED.BL_BNC,,,,,,
UNC_CHA_TxR_HORZ_ADS_USED.AD_CRD,,,,,,
UNC_CHA_TxR_HORZ_ADS_USED.BL_CRD,,,,,,
UNC_CHA_TxR_HORZ_BYPASS.AD_BNC,,,,,,
UNC_CHA_TxR_HORZ_BYPASS.AK_BNC,,,,,,
UNC_CHA_TxR_HORZ_BYPASS.BL_BNC,,,,,,
UNC_CHA_TxR_HORZ_BYPASS.IV_BNC,,,,,,
UNC_CHA_TxR_HORZ_BYPASS.AD_CRD,,,,,,
UNC_CHA_TxR_HORZ_BYPASS.BL_CRD,,,,,,
UNC_CHA_TxR_HORZ_CYCLES_FULL.AD_BNC,,,,,,
UNC_CHA_TxR_HORZ_CYCLES_FULL.AK_BNC,,,,,,
UNC_CHA_TxR_HORZ_CYCLES_FULL.BL_BNC,,,,,,
UNC_CHA_TxR_HORZ_CYCLES_FULL.IV_BNC,,,,,,
UNC_CHA_TxR_HORZ_CYCLES_FULL.AD_CRD,,,,,,
UNC_CHA_TxR_HORZ_CYCLES_FULL.BL_CRD,,,,,,
UNC_CHA_TxR_HORZ_CYCLES_NE.AD_BNC,,,,,,
UNC_CHA_TxR_HORZ_CYCLES_NE.AK_BNC,,,,,,
UNC_CHA_TxR_HORZ_CYCLES_NE.BL_BNC,,,,,,
UNC_CHA_TxR_HORZ_CYCLES_NE.IV_BNC,,,,,,
UNC_CHA_TxR_HORZ_CYCLES_NE.AD_CRD,,,,,,
UNC_CHA_TxR_HORZ_CYCLES_NE.BL_CRD,,,,,,
UNC_CHA_TxR_HORZ_INSERTS.AD_BNC,,,,,,
UNC_CHA_TxR_HORZ_INSERTS.AK_BNC,,,,,,
UNC_CHA_TxR_HORZ_INSERTS.BL_BNC,,,,,,
UNC_CHA_TxR_HORZ_INSERTS.IV_BNC,,,,,,
UNC_CHA_TxR_HORZ_INSERTS.AD_CRD,,,,,,
UNC_CHA_TxR_HORZ_INSERTS.BL_CRD,,,,,,
UNC_CHA_TxR_HORZ_NACK.AD_BNC,,,,,,
UNC_CHA_TxR_HORZ_NACK.AK_BNC,,,,,,
UNC_CHA_TxR_HORZ_NACK.BL_BNC,,,,,,
UNC_CHA_TxR_HORZ_NACK.IV_BNC,,,,,,
UNC_CHA_TxR_HORZ_NACK.AD_CRD,,,,,,
UNC_CHA_TxR_HORZ_NACK.BL_CRD,,,,,,
UNC_CHA_TxR_HORZ_OCCUPANCY.AD_BNC,,,,,,
UNC_CHA_TxR_HORZ_OCCUPANCY.AK_BNC,,,,,,
UNC_CHA_TxR_HORZ_OCCUPANCY.BL_BNC,,,,,,
UNC_CHA_TxR_HORZ_OCCUPANCY.IV_BNC,,,,,,
UNC_CHA_TxR_HORZ_OCCUPANCY.AD_CRD,,,,,,
UNC_CHA_TxR_HORZ_OCCUPANCY.BL_CRD,,,,,,
UNC_CHA_TxR_HORZ_STARVED.AD_BNC,,,,,,
UNC_CHA_TxR_HORZ_STARVED.AK_BNC,,,,,,
UNC_CHA_TxR_HORZ_STARVED.BL_BNC,,,,,,
UNC_CHA_TxR_HORZ_STARVED.IV_BNC,,,,,,
UNC_CHA_TxR_VERT_ADS_USED.AD_AG0,,,,,,
UNC_CHA_TxR_VERT_ADS_USED.AK_AG0,,,,,,
UNC_CHA_TxR_VERT_ADS_USED.BL_AG0,,,,,,
UNC_CHA_TxR_VERT_ADS_USED.AD_AG1,,,,,,
UNC_CHA_TxR_VERT_ADS_USED.AK_AG1,,,,,,
UNC_CHA_TxR_VERT_ADS_USED.BL_AG1,,,,,,
UNC_CHA_TxR_VERT_BYPASS.AD_AG0,,,,,,
UNC_CHA_TxR_VERT_BYPASS.AK_AG0,,,,,,
UNC_CHA_TxR_VERT_BYPASS.BL_AG0,,,,,,
UNC_CHA_TxR_VERT_BYPASS.IV,,,,,,
UNC_CHA_TxR_VERT_BYPASS.AD_AG1,,,,,,
UNC_CHA_TxR_VERT_BYPASS.AK_AG1,,,,,,
UNC_CHA_TxR_VERT_BYPASS.BL_AG1,,,,,,
UNC_CHA_TxR_VERT_CYCLES_FULL.AD_AG0,,,,,,
UNC_CHA_TxR_VERT_CYCLES_FULL.AK_AG0,,,,,,
UNC_CHA_TxR_VERT_CYCLES_FULL.BL_AG0,,,,,,
UNC_CHA_TxR_VERT_CYCLES_FULL.IV,,,,,,
UNC_CHA_TxR_VERT_CYCLES_FULL.AD_AG1,,,,,,
UNC_CHA_TxR_VERT_CYCLES_FULL.AK_AG1,,,,,,
UNC_CHA_TxR_VERT_CYCLES_FULL.BL_AG1,,,,,,
UNC_CHA_TxR_VERT_CYCLES_NE.AD_AG0,,,,,,
UNC_CHA_TxR_VERT_CYCLES_NE.AK_AG0,,,,,,
UNC_CHA_TxR_VERT_CYCLES_NE.BL_AG0,,,,,,
UNC_CHA_TxR_VERT_CYCLES_NE.IV,,,,,,
UNC_CHA_TxR_VERT_CYCLES_NE.AD_AG1,,,,,,
UNC_CHA_TxR_VERT_CYCLES_NE.AK_AG1,,,,,,
UNC_CHA_TxR_VERT_CYCLES_NE.BL_AG1,,,,,,
UNC_CHA_TxR_VERT_INSERTS.AD_AG0,,,,,,
UNC_CHA_TxR_VERT_INSERTS.AK_AG0,,,,,,
UNC_CHA_TxR_VERT_INSERTS.BL_AG0,,,,,,
UNC_CHA_TxR_VERT_INSERTS.IV,,,,,,
UNC_CHA_TxR_VERT_INSERTS.AD_AG1,,,,,,
UNC_CHA_TxR_VERT_INSERTS.AK_AG1,,,,,,
UNC_CHA_TxR_VERT_INSERTS.BL_AG1,,,,,,
UNC_CHA_TxR_VERT_OCCUPANCY.AD_AG0,,,,,,
UNC_CHA_TxR_VERT_OCCUPANCY.AK_AG0,,,,,,
UNC_CHA_TxR_VERT_OCCUPANCY.BL_AG0,,,,,,
UNC_CHA_TxR_VERT_OCCUPANCY.IV,,,,,,
UNC_CHA_TxR_VERT_OCCUPANCY.AD_AG1,,,,,,
UNC_CHA_TxR_VERT_OCCUPANCY.AK_AG1,,,,,,
UNC_CHA_TxR_VERT_OCCUPANCY.BL_AG1,,,,,,
UNC_CHA_VERT_RING_AD_IN_USE.UP_EVEN,,,,,,
UNC_CHA_VERT_RING_AD_IN_USE.UP_ODD,,,,,,
UNC_CHA_VERT_RING_AD_IN_USE.DN_EVEN,,,,,,
UNC_CHA_VERT_RING_AD_IN_USE.DN_ODD,,,,,,
UNC_CHA_VERT_RING_AK_IN_USE.UP_EVEN,,,,,,
UNC_CHA_VERT_RING_AK_IN_USE.UP_ODD,,,,,,
UNC_CHA_VERT_RING_AK_IN_USE.DN_EVEN,,,,,,
UNC_CHA_VERT_RING_AK_IN_USE.DN_ODD,,,,,,
UNC_CHA_VERT_RING_BL_IN_USE.UP_EVEN,,,,,,
UNC_CHA_VERT_RING_BL_IN_USE.UP_ODD,,,,,,
UNC_CHA_VERT_RING_BL_IN_USE.DN_EVEN,,,,,,
UNC_CHA_VERT_RING_BL_IN_USE.DN_ODD,,,,,,
UNC_CHA_VERT_RING_IV_IN_USE.UP,,,,,,
UNC_CHA_VERT_RING_IV_IN_USE.DN,,,,,,
UNC_CHA_FAST_ASSERTED.VERT,,,,,,
UNC_CHA_LLC_VICTIMS.LOCAL,,,,,,
UNC_CHA_LLC_VICTIMS.LOCAL_M,,,,,,
UNC_CHA_LLC_VICTIMS.LOCAL_E,,,,,,
UNC_CHA_LLC_VICTIMS.LOCAL_S,,,,,,
UNC_CHA_LLC_VICTIMS.LOCAL_F,,,,,,
UNC_CHA_LLC_VICTIMS.REMOTE_M,,,,,,
UNC_CHA_LLC_VICTIMS.REMOTE_E,,,,,,
UNC_CHA_LLC_VICTIMS.REMOTE_S,,,,,,
UNC_CHA_LLC_VICTIMS.REMOTE_F,,,,,,
UNC_CHA_LLC_VICTIMS.REMOTE_ALL,,,,,,
UNC_CHA_TOR_OCCUPANCY.ALL_FROM_LOC,,,,,,
UNC_CHA_TOR_INSERTS.IO_MISS_RDCUR,,,Filter1,,,
UNC_CHA_TOR_INSERTS.IO_MISS_RFO,,,Filter1,,,
UNC_CHA_TOR_INSERTS.IO_MISS_ITOM,,,Filter1,,,
UNC_CHA_TOR_OCCUPANCY.IO_MISS_ITOM,,,Filter1,,,
UNC_CHA_TOR_OCCUPANCY.IO_MISS_RDCUR,,,Filter1,,,
UNC_CHA_TOR_OCCUPANCY.IO_MISS_RFO,,,Filter1,,,
UNC_IIO_COMP_BUF_INSERTS.PORT0,,,,,,
UNC_IIO_COMP_BUF_INSERTS.PORT1,,,,,,
UNC_IIO_COMP_BUF_INSERTS.PORT2,,,,,,
UNC_IIO_COMP_BUF_INSERTS.PORT3,,,,,,
UNC_IIO_LINK_NUM_CORR_ERR,,,,,,
UNC_IIO_LINK_NUM_RETRIES,,,,,,
UNC_IIO_MASK_MATCH,,,,,,
UNC_IIO_MASK_MATCH_AND.BUS0,,,,,,
UNC_IIO_MASK_MATCH_AND.BUS1,,,,,,
UNC_IIO_MASK_MATCH_AND.BUS0_NOT_BUS1,,,,,,
UNC_IIO_MASK_MATCH_AND.BUS0_BUS1,,,,,,
UNC_IIO_MASK_MATCH_AND.NOT_BUS0_BUS1,,,,,,
UNC_IIO_MASK_MATCH_AND.NOT_BUS0_NOT_BUS1,,,,,,
UNC_IIO_MASK_MATCH_OR.BUS0,,,,,,
UNC_IIO_MASK_MATCH_OR.BUS1,,,,,,
UNC_IIO_MASK_MATCH_OR.BUS0_NOT_BUS1,,,,,,
UNC_IIO_MASK_MATCH_OR.BUS0_BUS1,,,,,,
UNC_IIO_MASK_MATCH_OR.NOT_BUS0_BUS1,,,,,,
UNC_IIO_MASK_MATCH_OR.NOT_BUS0_NOT_BUS1,,,,,,
UNC_IIO_NOTHING,,,,,,
UNC_IIO_PAYLOAD_BYTES_IN.PEER_WRITE.PART0,,,,,,
UNC_IIO_PAYLOAD_BYTES_IN.PEER_WRITE.PART1,,,,,,
UNC_IIO_PAYLOAD_BYTES_IN.PEER_WRITE.PART2,,,,,,
UNC_IIO_PAYLOAD_BYTES_IN.PEER_WRITE.PART3,,,,,,
UNC_IIO_PAYLOAD_BYTES_IN.PEER_READ.PART0,,,,,,
UNC_IIO_PAYLOAD_BYTES_IN.PEER_READ.PART1,,,,,,
UNC_IIO_PAYLOAD_BYTES_IN.PEER_READ.PART2,,,,,,
UNC_IIO_PAYLOAD_BYTES_IN.PEER_READ.PART3,,,,,,
UNC_IIO_PAYLOAD_BYTES_IN.ATOMIC.PART0,,,,,,
UNC_IIO_PAYLOAD_BYTES_IN.ATOMIC.PART1,,,,,,
UNC_IIO_PAYLOAD_BYTES_IN.ATOMIC.PART2,,,,,,
UNC_IIO_PAYLOAD_BYTES_IN.ATOMIC.PART3,,,,,,
UNC_IIO_PAYLOAD_BYTES_IN.ATOMICCMP.PART0,,,,,,
UNC_IIO_PAYLOAD_BYTES_IN.ATOMICCMP.PART1,,,,,,
UNC_IIO_PAYLOAD_BYTES_IN.ATOMICCMP.PART2,,,,,,
UNC_IIO_PAYLOAD_BYTES_IN.ATOMICCMP.PART3,,,,,,
UNC_IIO_PAYLOAD_BYTES_IN.MSG.PART0,,,,,,
UNC_IIO_PAYLOAD_BYTES_IN.MSG.PART1,,,,,,
UNC_IIO_PAYLOAD_BYTES_IN.MSG.PART2,,,,,,
UNC_IIO_PAYLOAD_BYTES_IN.MSG.PART3,,,,,,
UNC_IIO_PAYLOAD_BYTES_OUT.MEM_WRITE.PART0,,,,,,
UNC_IIO_PAYLOAD_BYTES_OUT.MEM_WRITE.PART1,,,,,,
UNC_IIO_PAYLOAD_BYTES_OUT.MEM_WRITE.PART2,,,,,,
UNC_IIO_PAYLOAD_BYTES_OUT.MEM_WRITE.PART3,,,,,,
UNC_IIO_PAYLOAD_BYTES_OUT.PEER_WRITE.PART0,,,,,,
UNC_IIO_PAYLOAD_BYTES_OUT.PEER_WRITE.PART1,,,,,,
UNC_IIO_PAYLOAD_BYTES_OUT.PEER_WRITE.PART2,,,,,,
UNC_IIO_PAYLOAD_BYTES_OUT.PEER_WRITE.PART3,,,,,,
UNC_IIO_PAYLOAD_BYTES_OUT.MEM_READ.PART0,,,,,,
UNC_IIO_PAYLOAD_BYTES_OUT.MEM_READ.PART1,,,,,,
UNC_IIO_PAYLOAD_BYTES_OUT.MEM_READ.PART2,,,,,,
UNC_IIO_PAYLOAD_BYTES_OUT.MEM_READ.PART3,,,,,,
UNC_IIO_PAYLOAD_BYTES_OUT.PEER_READ.PART0,,,,,,
UNC_IIO_PAYLOAD_BYTES_OUT.PEER_READ.PART1,,,,,,
UNC_IIO_PAYLOAD_BYTES_OUT.PEER_READ.PART2,,,,,,
UNC_IIO_PAYLOAD_BYTES_OUT.PEER_READ.PART3,,,,,,
UNC_IIO_PAYLOAD_BYTES_OUT.CFG_WRITE.PART0,,,,,,
UNC_IIO_PAYLOAD_BYTES_OUT.CFG_WRITE.PART1,,,,,,
UNC_IIO_PAYLOAD_BYTES_OUT.CFG_WRITE.PART2,,,,,,
UNC_IIO_PAYLOAD_BYTES_OUT.CFG_WRITE.PART3,,,,,,
UNC_IIO_PAYLOAD_BYTES_OUT.IO_WRITE.PART0,,,,,,
UNC_IIO_PAYLOAD_BYTES_OUT.IO_WRITE.PART1,,,,,,
UNC_IIO_PAYLOAD_BYTES_OUT.IO_WRITE.PART2,,,,,,
UNC_IIO_PAYLOAD_BYTES_OUT.IO_WRITE.PART3,,,,,,
UNC_IIO_PAYLOAD_BYTES_OUT.CFG_READ.PART0,,,,,,
UNC_IIO_PAYLOAD_BYTES_OUT.CFG_READ.PART1,,,,,,
UNC_IIO_PAYLOAD_BYTES_OUT.CFG_READ.PART2,,,,,,
UNC_IIO_PAYLOAD_BYTES_OUT.CFG_READ.PART3,,,,,,
UNC_IIO_PAYLOAD_BYTES_OUT.IO_READ.PART0,,,,,,
UNC_IIO_PAYLOAD_BYTES_OUT.IO_READ.PART1,,,,,,
UNC_IIO_PAYLOAD_BYTES_OUT.IO_READ.PART2,,,,,,
UNC_IIO_PAYLOAD_BYTES_OUT.IO_READ.PART3,,,,,,
UNC_IIO_SYMBOL_TIMES,,,,,,
UNC_IIO_TXN_IN.MEM_WRITE.PART0,,,,,,
UNC_IIO_TXN_IN.MEM_WRITE.PART1,,,,,,
UNC_IIO_TXN_IN.MEM_WRITE.PART2,,,,,,
UNC_IIO_TXN_IN.MEM_WRITE.PART3,,,,,,
UNC_IIO_TXN_IN.PEER_WRITE.PART0,,,,,,
UNC_IIO_TXN_IN.PEER_WRITE.PART1,,,,,,
UNC_IIO_TXN_IN.PEER_WRITE.PART2,,,,,,
UNC_IIO_TXN_IN.PEER_WRITE.PART3,,,,,,
UNC_IIO_TXN_IN.MEM_READ.PART0,,,,,,
UNC_IIO_TXN_IN.MEM_READ.PART1,,,,,,
UNC_IIO_TXN_IN.MEM_READ.PART2,,,,,,
UNC_IIO_TXN_IN.MEM_READ.PART3,,,,,,
UNC_IIO_TXN_IN.PEER_READ.PART0,,,,,,
UNC_IIO_TXN_IN.PEER_READ.PART1,,,,,,
UNC_IIO_TXN_IN.PEER_READ.PART2,,,,,,
UNC_IIO_TXN_IN.PEER_READ.PART3,,,,,,
UNC_IIO_TXN_IN.ATOMIC.PART0,,,,,,
UNC_IIO_TXN_IN.ATOMIC.PART1,,,,,,
UNC_IIO_TXN_IN.ATOMIC.PART2,,,,,,
UNC_IIO_TXN_IN.ATOMIC.PART3,,,,,,
UNC_IIO_TXN_IN.ATOMICCMP.PART0,,,,,,
UNC_IIO_TXN_IN.ATOMICCMP.PART1,,,,,,
UNC_IIO_TXN_IN.ATOMICCMP.PART2,,,,,,
UNC_IIO_TXN_IN.ATOMICCMP.PART3,,,,,,
UNC_IIO_TXN_IN.MSG.PART0,,,,,,
UNC_IIO_TXN_IN.MSG.PART1,,,,,,
UNC_IIO_TXN_IN.MSG.PART2,,,,,,
UNC_IIO_TXN_IN.MSG.PART3,,,,,,
UNC_IIO_TXN_OUT.MEM_WRITE.PART0,,,,,,
UNC_IIO_TXN_OUT.MEM_WRITE.PART1,,,,,,
UNC_IIO_TXN_OUT.MEM_WRITE.PART2,,,,,,
UNC_IIO_TXN_OUT.MEM_WRITE.PART3,,,,,,
UNC_IIO_TXN_OUT.PEER_WRITE.PART0,,,,,,
UNC_IIO_TXN_OUT.PEER_WRITE.PART1,,,,,,
UNC_IIO_TXN_OUT.PEER_WRITE.PART2,,,,,,
UNC_IIO_TXN_OUT.PEER_WRITE.PART3,,,,,,
UNC_IIO_TXN_OUT.MEM_READ.PART0,,,,,,
UNC_IIO_TXN_OUT.MEM_READ.PART1,,,,,,
UNC_IIO_TXN_OUT.MEM_READ.PART2,,,,,,
UNC_IIO_TXN_OUT.MEM_READ.PART3,,,,,,
UNC_IIO_TXN_OUT.PEER_READ.PART0,,,,,,
UNC_IIO_TXN_OUT.PEER_READ.PART1,,,,,,
UNC_IIO_TXN_OUT.PEER_READ.PART2,,,,,,
UNC_IIO_TXN_OUT.PEER_READ.PART3,,,,,,
UNC_IIO_TXN_OUT.CFG_WRITE.PART0,,,,,,
UNC_IIO_TXN_OUT.CFG_WRITE.PART1,,,,,,
UNC_IIO_TXN_OUT.CFG_WRITE.PART2,,,,,,
UNC_IIO_TXN_OUT.CFG_WRITE.PART3,,,,,,
UNC_IIO_TXN_OUT.IO_WRITE.PART0,,,,,,
UNC_IIO_TXN_OUT.IO_WRITE.PART1,,,,,,
UNC_IIO_TXN_OUT.IO_WRITE.PART2,,,,,,
UNC_IIO_TXN_OUT.IO_WRITE.PART3,,,,,,
UNC_IIO_TXN_OUT.CFG_READ.PART0,,,,,,
UNC_IIO_TXN_OUT.CFG_READ.PART1,,,,,,
UNC_IIO_TXN_OUT.CFG_READ.PART2,,,,,,
UNC_IIO_TXN_OUT.CFG_READ.PART3,,,,,,
UNC_IIO_TXN_OUT.IO_READ.PART0,,,,,,
UNC_IIO_TXN_OUT.IO_READ.PART1,,,,,,
UNC_IIO_TXN_OUT.IO_READ.PART2,,,,,,
UNC_IIO_TXN_OUT.IO_READ.PART3,,,,,,
UNC_IIO_VTD_ACCESS.L4_PAGE_HIT,,,,,,
UNC_IIO_VTD_ACCESS.CTXT_MISS,,,,,,
UNC_IIO_VTD_ACCESS.L1_MISS,,,,,,
UNC_IIO_VTD_ACCESS.L2_MISS,,,,,,
UNC_IIO_VTD_ACCESS.L3_MISS,,,,,,
UNC_IIO_VTD_ACCESS.TLB_MISS,,,,,,
UNC_IIO_VTD_ACCESS.TLB_FULL,,,,,,
UNC_IIO_VTD_ACCESS.TLB1_MISS,,,,,,
UNC_IIO_VTD_OCCUPANCY,,,,,,
UNC_IIO_PAYLOAD_BYTES_IN.ATOMIC.VTD0,,,,,,
UNC_IIO_PAYLOAD_BYTES_IN.ATOMIC.VTD1,,,,,,
UNC_IIO_PAYLOAD_BYTES_IN.MEM_READ.VTD0,,,,,,
UNC_IIO_PAYLOAD_BYTES_IN.MEM_READ.VTD1,,,,,,
UNC_IIO_PAYLOAD_BYTES_IN.MEM_WRITE.VTD0,,,,,,
UNC_IIO_PAYLOAD_BYTES_IN.MEM_WRITE.VTD1,,,,,,
UNC_IIO_PAYLOAD_BYTES_IN.MSG.VTD0,,,,,,
UNC_IIO_PAYLOAD_BYTES_IN.MSG.VTD1,,,,,,
UNC_IIO_PAYLOAD_BYTES_IN.PEER_READ.VTD0,,,,,,
UNC_IIO_PAYLOAD_BYTES_IN.PEER_READ.VTD1,,,,,,
UNC_IIO_PAYLOAD_BYTES_IN.PEER_WRITE.VTD0,,,,,,
UNC_IIO_PAYLOAD_BYTES_IN.PEER_WRITE.VTD1,,,,,,
UNC_IIO_PAYLOAD_BYTES_OUT.CFG_READ.VTD0,,,,,,
UNC_IIO_PAYLOAD_BYTES_OUT.CFG_READ.VTD1,,,,,,
UNC_IIO_PAYLOAD_BYTES_OUT.CFG_WRITE.VTD0,,,,,,
UNC_IIO_PAYLOAD_BYTES_OUT.CFG_WRITE.VTD1,,,,,,
UNC_IIO_PAYLOAD_BYTES_OUT.IO_READ.VTD0,,,,,,
UNC_IIO_PAYLOAD_BYTES_OUT.IO_READ.VTD1,,,,,,
UNC_IIO_PAYLOAD_BYTES_OUT.IO_WRITE.VTD0,,,,,,
UNC_IIO_PAYLOAD_BYTES_OUT.IO_WRITE.VTD1,,,,,,
UNC_IIO_PAYLOAD_BYTES_OUT.MEM_READ.VTD0,,,,,,
UNC_IIO_PAYLOAD_BYTES_OUT.MEM_READ.VTD1,,,,,,
UNC_IIO_PAYLOAD_BYTES_OUT.MEM_WRITE.VTD0,,,,,,
UNC_IIO_PAYLOAD_BYTES_OUT.MEM_WRITE.VTD1,,,,,,
UNC_IIO_PAYLOAD_BYTES_OUT.PEER_READ.VTD0,,,,,,
UNC_IIO_PAYLOAD_BYTES_OUT.PEER_READ.VTD1,,,,,,
UNC_IIO_PAYLOAD_BYTES_OUT.PEER_WRITE.VTD0,,,,,,
UNC_IIO_PAYLOAD_BYTES_OUT.PEER_WRITE.VTD1,,,,,,
UNC_IIO_TXN_IN.ATOMIC.VTD0,,,,,,
UNC_IIO_TXN_IN.ATOMIC.VTD1,,,,,,
UNC_IIO_TXN_IN.MEM_READ.VTD0,,,,,,
UNC_IIO_TXN_IN.MEM_READ.VTD1,,,,,,
UNC_IIO_TXN_IN.MEM_WRITE.VTD0,,,,,,
UNC_IIO_TXN_IN.MEM_WRITE.VTD1,,,,,,
UNC_IIO_TXN_IN.MSG.VTD0,,,,,,
UNC_IIO_TXN_IN.MSG.VTD1,,,,,,
UNC_IIO_TXN_IN.PEER_READ.VTD0,,,,,,
UNC_IIO_TXN_IN.PEER_READ.VTD1,,,,,,
UNC_IIO_TXN_IN.PEER_WRITE.VTD0,,,,,,
UNC_IIO_TXN_IN.PEER_WRITE.VTD1,,,,,,
UNC_IIO_TXN_OUT.CFG_READ.VTD0,,,,,,
UNC_IIO_TXN_OUT.CFG_READ.VTD1,,,,,,
UNC_IIO_TXN_OUT.CFG_WRITE.VTD0,,,,,,
UNC_IIO_TXN_OUT.IO_READ.VTD0,,,,,,
UNC_IIO_TXN_OUT.IO_READ.VTD1,,,,,,
UNC_IIO_TXN_OUT.IO_WRITE.VTD0,,,,,,
