Application,ProcessID,SwapChainAddress,Runtime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,Dropped,TimeInSeconds,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsUntilRenderComplete,MsUntilDisplayed,QPCTime
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,11.798350,7.846,8.364,0.120,1.388,13.991,27393402844
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,11.795355,9.517,8.324,2.601,11.478,25.276,27393372893
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,11.812889,8.455,8.324,0.198,0.622,7.743,27393548225
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,11.807026,8.675,8.323,0.155,0.606,13.638,27393489599
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,11.803987,8.632,8.344,3.193,12.377,24.988,27393459210
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,11.821109,8.221,8.344,0.178,0.550,7.865,27393630433
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,11.815035,8.009,8.340,0.130,1.165,13.970,27393569689
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,11.813469,9.482,8.349,2.913,11.640,23.855,27393554027
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,11.829457,8.347,8.349,0.174,1.125,7.868,27393713905
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,11.823241,8.207,8.351,0.160,0.915,14.114,27393651754
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,11.822127,8.658,8.337,3.020,11.829,23.534,27393640607
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,11.837805,8.349,8.337,0.187,1.584,7.856,27393797391
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,11.831786,8.545,8.338,0.178,1.239,13.908,27393737200
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,11.832177,10.050,8.370,1.794,10.790,21.853,27393741112
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,11.846155,8.350,8.370,0.157,1.042,7.875,27393880888
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,11.840654,8.868,8.374,0.215,1.383,13.413,27393825884
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,11.840053,7.876,8.316,2.952,11.741,22.293,27393819870
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,11.854551,8.396,8.316,0.149,1.540,7.795,27393964847
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,11.848063,7.408,8.311,0.128,0.849,14.316,27393899968
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,11.850913,10.860,8.322,0.898,10.406,19.755,27393928471
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,11.862971,8.420,8.322,0.212,0.621,7.697,27394049049
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,11.856703,8.641,8.322,0.156,1.724,13.998,27393986373
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,11.858396,7.483,8.364,2.941,11.841,20.637,27394003299
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,11.871164,8.193,8.364,0.198,0.886,7.869,27394130980
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,11.865001,8.297,8.362,0.093,2.281,14.063,27394069347
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,11.879537,8.373,8.389,0.159,1.486,7.885,27394214711
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,11.873541,8.540,8.400,0.153,1.665,13.923,27394154749
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,11.867323,8.927,16.693,2.934,11.881,28.402,27394092569
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,11.887944,8.407,8.303,0.186,0.445,7.782,27394298778
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,11.881608,8.067,8.301,0.124,0.814,14.157,27394235423
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,11.876899,9.576,8.339,2.331,11.838,27.166,27394188325
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,11.896246,8.302,8.339,0.195,0.927,7.818,27394381802
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,11.890173,8.565,8.328,0.151,0.778,13.920,27394321074
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,11.885391,8.492,8.353,3.363,11.974,27.026,27394273245
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,11.904531,8.284,8.353,0.143,0.704,7.886,27394464646
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,11.898796,8.623,8.361,0.173,0.773,13.657,27394407304
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,11.894832,9.441,8.335,2.569,11.600,25.920,27394367658
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,11.912912,8.382,8.335,0.148,1.294,7.839,27394548461
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,11.906692,7.896,8.332,0.126,1.539,14.094,27394486263
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,11.903421,8.589,8.345,3.015,12.335,25.676,27394453546
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,11.921328,8.415,8.345,0.294,1.703,7.769,27394632616
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,11.914986,8.294,8.341,0.115,0.608,14.142,27394569200
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,11.912261,8.841,8.347,3.520,12.292,25.183,27394541953
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,11.929573,8.245,8.347,0.198,0.808,7.871,27394715065
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,11.923749,8.763,8.350,0.131,0.661,13.728,27394656832
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,11.921321,9.060,8.345,3.615,11.915,24.468,27394632552
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,11.937950,8.377,8.345,0.207,0.605,7.839,27394798837
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,11.931654,7.904,8.344,0.117,1.408,14.167,27394735876
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,11.930889,9.568,8.347,2.369,11.127,23.247,27394728230
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,11.946259,8.309,8.347,0.198,1.002,7.877,27394881929
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,11.940140,8.486,8.349,0.112,0.932,14.030,27394820741
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,11.939253,8.364,8.336,2.772,11.469,23.218,27394811873
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,11.954653,8.394,8.336,0.157,1.345,7.819,27394965868
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,11.948419,8.278,8.336,0.108,1.325,14.087,27394903525
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,11.948139,8.886,8.356,2.599,11.584,22.689,27394900730
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,11.962956,8.303,8.356,0.178,1.023,7.872,27395048899
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,11.956725,8.586,8.344,3.025,11.845,22.446,27394986593
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,11.971421,8.464,8.344,0.160,1.337,7.751,27395133544
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,11.957118,8.699,16.688,0.135,10.987,22.076,27394990518
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,11.965132,8.014,0.001,0.172,3.261,14.062,27395070660
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,11.965810,9.084,8.342,2.784,11.609,21.704,27395077437
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,11.979635,8.214,8.342,0.137,1.973,7.879,27395215689
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,11.973304,8.172,8.336,0.147,1.770,14.226,27395152384
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,11.974616,8.806,8.357,2.825,11.126,21.256,27395165494
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,11.987744,8.108,8.357,0.085,0.539,8.127,27395296774
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,11.983227,8.611,8.341,2.519,10.812,20.985,27395251608
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,11.996322,8.578,8.341,0.185,1.917,7.891,27395382556
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,11.991964,8.737,8.332,2.082,10.428,20.580,27395338978
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.004644,8.322,8.332,0.205,1.905,7.900,27395465781
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.000034,8.070,8.360,2.374,10.674,20.870,27395419674
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.013037,8.392,8.360,0.199,1.774,7.867,27395549704
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.008643,8.609,8.327,2.057,10.305,20.587,27395505768
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.021351,8.315,8.327,0.191,1.773,7.878,27395632854
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.016589,7.946,8.351,2.383,10.571,20.992,27395585230
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.029754,8.402,8.351,0.204,1.474,7.827,27395716876
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.024814,8.225,8.335,2.378,10.499,21.101,27395667479
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.037996,8.242,8.335,0.147,1.488,7.919,27395799301
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.033128,8.314,8.349,2.197,10.467,21.136,27395750615
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.046216,8.219,8.349,0.110,1.522,8.048,27395881495
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.041260,8.133,8.359,2.360,10.558,21.362,27395831944
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.054726,8.511,8.359,0.169,1.249,7.896,27395966604
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.049645,8.384,8.324,2.194,10.442,21.302,27395915786
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.063038,8.312,8.324,0.146,1.183,7.908,27396049723
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.057949,8.305,8.345,2.155,10.563,21.342,27395998832
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.071407,8.369,8.345,0.162,1.298,7.884,27396133409
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.066132,8.183,8.346,2.403,10.636,21.505,27396080663
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.079760,8.353,8.346,0.153,1.239,7.877,27396216938
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.074866,8.734,8.352,1.924,10.206,21.123,27396168000
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.087990,8.230,8.352,0.127,1.262,8.000,27396299237
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.082975,8.109,8.333,2.101,10.364,21.347,27396249093
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.096460,8.470,8.333,0.335,1.119,7.863,27396383936
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.091534,8.558,8.349,1.841,10.156,21.138,27396334674
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.104764,8.304,8.349,0.170,1.130,7.908,27396466980
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.099726,8.193,8.346,1.982,10.259,21.292,27396416603
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.113188,8.424,8.346,0.165,0.895,7.829,27396551224
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.107787,8.061,8.353,2.211,10.370,21.584,27396497213
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.121417,8.228,8.353,0.201,0.901,7.954,27396633508
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.115946,8.159,8.331,2.227,10.440,21.757,27396578798
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.129860,8.443,8.331,0.177,0.657,7.843,27396717936
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.124582,8.636,8.348,1.821,9.977,21.468,27396665158
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.138163,8.303,8.348,0.186,0.611,7.887,27396800971
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.133090,8.508,8.340,1.449,9.793,21.300,27396750243
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.146492,8.329,8.340,0.208,0.537,7.898,27396884263
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.141060,7.970,8.350,1.849,10.054,21.680,27396829941
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.154853,8.361,8.350,0.164,0.465,7.886,27396967874
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.149000,7.940,8.364,2.121,10.425,22.104,27396909343
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.163181,8.328,8.364,0.184,0.370,7.923,27397051150
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.157625,8.625,8.326,1.810,10.186,21.805,27396995594
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.171550,8.369,8.326,0.164,0.454,7.880,27397134838
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.165843,8.218,8.344,1.991,10.231,21.931,27397077770
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.179894,8.344,8.344,0.158,0.366,7.880,27397218280
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.173791,7.947,8.343,2.320,10.713,22.326,27397157244
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.188182,8.288,8.343,0.153,0.540,7.935,27397301158
